userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e24b84f341894d77182b,2024-09-26 17:58:03.224762,2024-09-26 17:58:03.224762,titanic,movie
66f0e24b84f341894d77182c,2024-09-26 19:35:56.329992,2024-09-26 19:35:56.329992,schindler's list,movie
66f0e24b84f341894d77182c,2024-09-26 05:28:26.559333,2024-09-26 05:28:26.559333,jennifer aniston,person
66f0e24b84f341894d77182c,2024-09-26 22:55:22.080813,2024-09-26 22:55:22.080813,forrest gump,movie
66f0e24b84f341894d77182c,2024-09-26 18:45:26.339301,2024-09-26 18:45:26.339301,the social network,movie
66f0e24b84f341894d77182c,2024-09-26 07:10:22.184966,2024-09-26 07:10:22.184966,rick and morty,tv
66f0e24b84f341894d77182c,2024-09-26 00:21:24.389059,2024-09-26 00:21:24.389059,titanic,movie
66f0e24b84f341894d77182c,2024-09-26 04:35:40.778146,2024-09-26 04:35:40.778146,the matrix,movie
66f0e24b84f341894d77182c,2024-09-26 21:36:25.176470,2024-09-26 21:36:25.176470,guardians of the galaxy,movie
66f0e24b84f341894d77182c,2024-09-26 12:43:17.781450,2024-09-26 12:43:17.781450,keanu reeves,person
66f0e24b84f341894d77182d,2024-09-26 04:51:35.411255,2024-09-26 04:51:35.411255,the lion king,movie
66f0e24b84f341894d77182d,2024-09-26 17:29:29.810897,2024-09-26 17:29:29.810897,the crown,tv
66f0e24b84f341894d77182d,2024-09-26 01:52:05.462016,2024-09-26 01:52:05.462016,tom cruise,person
66f0e24b84f341894d77182d,2024-09-26 06:23:04.672949,2024-09-26 06:23:04.672949,robert downey jr.,person
66f0e24b84f341894d77182d,2024-09-26 00:24:07.947477,2024-09-26 00:24:07.947477,hugh jackman,person
66f0e24b84f341894d77182d,2024-09-26 19:31:03.385249,2024-09-26 19:31:03.385249,the walking dead,tv
66f0e24b84f341894d77182e,2024-09-26 15:44:24.574432,2024-09-26 15:44:24.574432,spider-man,movie
66f0e24b84f341894d77182e,2024-09-26 00:07:44.105749,2024-09-26 00:07:44.105749,westworld,tv
66f0e24b84f341894d77182e,2024-09-26 18:00:36.018329,2024-09-26 18:00:36.018329,lord of the rings,movie
66f0e24b84f341894d77182e,2024-09-26 06:20:41.865672,2024-09-26 06:20:41.865672,kate winslet,person
66f0e24b84f341894d77182e,2024-09-26 19:46:29.449716,2024-09-26 19:46:29.449716,mad max,movie
66f0e24b84f341894d77182e,2024-09-26 13:55:38.910776,2024-09-26 13:55:38.910776,anne hathaway,person
